Unnamed: 0,language,page_url,image_url,page_title,section_title,hierarchical_section_title,caption_reference_description,caption_attribution_description,caption_alt_text_description,mime_type,original_height,original_width,is_main_image,attribution_passes_lang_id,page_changed_recently,context_page_description,context_section_description,caption_length,CLIP_Sim,translated_caption_alt_text,file_name
45,de,https://de.wikipedia.org/wiki/Vollb%C3%BCtteler_Riede,https://upload.wikimedia.org/wikipedia/commons/f/f3/Vollb%C3%BCttelerRiedeS%C3%BCdwestWinkel.JPG,Vollbütteler Riede,,Vollbütteler Riede,,"Deutsch: Die Vollbütteler Riede südlich von Winkel, Blickrichtung Südwest.",Die Vollbütteler Riede bei der Kreisstraße 82 südlich von Winkel mit Blick nach Südwesten.,image/jpeg,960,1280,True,True,False,"Die Vollbütteler Riede, auch Mühlenriede, Mönchsgraben oder Druffelbach, ist ein Bach auf der zentralen Papenteicher Hochfläche zwischen Braunschweig und Gifhorn. Der Bach mündet über die Alte Hehlenriede in den Allerkanal und gehört zum Flusssystem der Weser. Im Mittelalter stellte der Bach lange Zeit die Grenze zwischen dem Bistum Hildesheim und dem Bistum Halberstadt dar.","Die Vollbütteler Riede, auch Mühlenriede, Mönchsgraben oder Druffelbach, ist ein Bach auf der zentralen Papenteicher Hochfläche zwischen Braunschweig und Gifhorn. Der Bach mündet über die Alte Hehlenriede in den Allerkanal und gehört zum Flusssystem der Weser. Im Mittelalter stellte der Bach lange Zeit die Grenze zwischen dem Bistum Hildesheim und dem Bistum Halberstadt dar.",14,20.921875,The Fullbütteler Riede at Circle Road 82 south of corner facing southwest.,0011.png
42,de,https://de.wikipedia.org/wiki/Liste_der_Baudenkmale_in_Hannover-Zoo,http://upload.wikimedia.org/wikipedia/commons/f/f6/Eilenriede_Kriegsdenkmal_Inf_Regiment_73.jpg,Liste der Baudenkmale in Hannover-Zoo,,Liste der Baudenkmale in Hannover-Zoo,,Deutsch: Ehrenmal für die Gefallenen des Infanterie-Regiments Nr. 73 in der Eilenriede in Hannover,"drei Kriegerdenkmäler, Foto: Denkmal für das Infanterie-Regiment Nr. 73",image/jpeg,658,839,False,True,False,Die Liste der Baudenkmale in Hannover-Zoo enthält die Baudenkmale des hannoverschen Stadtteils Zoo. Die Einträge in dieser Liste basieren überwiegend auf einer Liste des Amtes für Denkmalschutz aus dem Jahr 1985 und sind entsprechend ihrer Aktualität im Einzelfall zu überprüfen.,Die Liste der Baudenkmale in Hannover-Zoo enthält die Baudenkmale des hannoverschen Stadtteils Zoo. Die Einträge in dieser Liste basieren überwiegend auf einer Liste des Amtes für Denkmalschutz aus dem Jahr 1985 und sind entsprechend ihrer Aktualität im Einzelfall zu überprüfen.,9,28.59375,"Three war memorials, photo: Monument to the 73rd Infantry Regiment",0012.png
46,de,https://de.wikipedia.org/wiki/Schlacht_bei_der_Schosshalde,https://upload.wikimedia.org/wikipedia/commons/3/3c/Karte_Berner_Quartiere.png,Schlacht bei der Schosshalde,,Schlacht bei der Schosshalde,,English: Quarters of Berne Deutsch: Berner Quartiere,Karte der heutigen Quartiere von Bern. Die Schlacht fand im östlichen Berner Quartier Schosshalde statt,image/png,1959,3000,False,True,True,Die Schlacht bei der Schosshalde war eine militärische Auseinandersetzung zwischen Habsburg und Bern. Sie fand am 27. April 1289 bei der Schosshalde zwischen Bern und Ostermundigen im Kanton Bern in der Schweiz statt.,Die Schlacht bei der Schosshalde war eine militärische Auseinandersetzung zwischen Habsburg und Bern. Sie fand am 27. April 1289 bei der Schosshalde zwischen Bern und Ostermundigen im Kanton Bern in der Schweiz statt.,15,27.875,Map of today's Bern district. The battle took place in the eastern Bern district of Schosshalde,0013.png
43,de,https://de.wikipedia.org/wiki/Neuwerk,https://upload.wikimedia.org/wikipedia/commons/d/df/13-09-29-nordfriesisches-wattenmeer-RalfR-15.jpg,Neuwerk,,Neuwerk,,"Català: Neuwerk illa al Mar de Wadden al Mar del Nord, Alemanya Čeština: Neuwerk ostrov v moři Wadden do Severního moře, Německo Dansk: Neuwerk ø i Vadehavet til Vesterhavet, Tyskland Deutsch: Fotoflug über das nordfriesische Wattenmeer; Blick von OSO aus 1,4 km Höhe und 6 km Entfernung auf Neuwerk. Links sind die Pferdefuhrwerke im Watt erkennbar. English: Island Neuwerk near Hamburg in the German Wadden Sea. View from ESE, from 1400 m height and 6 km distance. Español: Neuwerk isla en el Mar de Wadden en el Mar del Norte, Alemania Suomi: Neuwerk saari Waddenzeen Pohjanmeren, Saksa Русский: Ваттовое море у берегов Германии. Зелёный остров Нойверк с маяком (1369), за ним остров Шархёрн - птичий заповедник. Українська: Ваттове море біля берегів Німеччини. Зелений острів Нойверк з маяком (1369), за ним острів Шархьорн - пташиний заповідник.","Neuwerk bei Niedrigwasser, im Hintergrund Scharhörn und Nigehörn",image/jpeg,2848,4288,True,False,True,"Neuwerk ist eine bewohnte deutsche Insel im südöstlichen Teil der Helgoländer Bucht bzw. am Südwestrand der Außenelbe. Politisch bildet die Insel mit ihren unbewohnten Nachbarinseln Scharhörn und Nigehörn, die 1989 durch Aufschüttung geschaffen wurde, den Stadtteil Hamburg-Neuwerk im Bezirk Hamburg-Mitte der Freien und Hansestadt Hamburg, deren Stadtgebiet ca. 120 km Luftlinie in Richtung Ostsüdost entfernt liegt. Sie ist das Zentrum des 1990 gegründeten Nationalparks Hamburgisches Wattenmeer, zu dem, neben dem Wattgebiet, auch die beiden Nachbarinseln gehören. Neben der Prägung Neuwerks durch die jahrhundertealten wirtschaftlichen Interessen Hamburgs an einer der meistbefahrenen Schifffahrtsstraßen sind die Insel und das Watt ein maritimer Lebensraum für Flora und Fauna.","Neuwerk [nɔɪ̯'vɛʁk] (; niederdeutsch Neewark) ist eine bewohnte deutsche Insel im südöstlichen Teil der Helgoländer Bucht bzw. am Südwestrand der Außenelbe. Politisch bildet die Insel mit ihren unbewohnten Nachbarinseln Scharhörn und Nigehörn, die 1989 durch Aufschüttung geschaffen wurde, den Stadtteil Hamburg-Neuwerk im Bezirk Hamburg-Mitte der Freien und Hansestadt Hamburg, deren Stadtgebiet ca. 120 km Luftlinie in Richtung Ostsüdost entfernt liegt. Sie ist das Zentrum des 1990 gegründeten Nationalparks Hamburgisches Wattenmeer (NPHW), zu dem, neben dem Wattgebiet, auch die beiden Nachbarinseln gehören. Neben der Prägung Neuwerks durch die jahrhundertealten wirtschaftlichen Interessen Hamburgs an einer der meistbefahrenen Schifffahrtsstraßen sind die Insel und das Watt ein maritimer Lebensraum für Flora und Fauna.",8,21.734375,"New work in low-lying water, in the background, larvae and larvae",0014.png
49,de,https://de.wikipedia.org/wiki/Vatoa,https://upload.wikimedia.org/wikipedia/commons/a/a0/Vatoa.jpg,Vatoa,,Vatoa,,"Čeština: Ostrov of Fiji, Vatoa. English: Island of Vatoa, Lau Archipelago, Fiji",NASA-Bild von Vatoa Am unteren Bildrand ist der Nordteil von Vuata Vatoa zu erkennen,image/jpeg,2000,2400,True,False,False,"Vatoa ist eine Insel im äußersten Südosten der zu Fidschi gehörenden Lau-Inseln. Die Insel ist rund 4 km lang, bis zu 1,5 km breit und stellt die zentrale, bis 67 m hohe Insel des gleichnamigen Atolls dar. Vatoa hat rund 300 Bewohner und stellt somit nach Ono-i-Lau die zweitsüdlichste, bewohnte Landmasse Fidschis dar. Die gesamte Insel besteht aus Kalkstein des Miozäns. Nur wenige Kilometer südwestlich befindet sich das ringförmige Korallenriff Vuata Vatoa.
Vatoa ist die einzige Insel Fidschis, die jemals von James Cook angefahren wurde. Als Cook das Eiland am zweiten Juli 1774 entdeckte, wurde er von einigen Einheimischen empfangen, mit denen er Waren tauschte. Da Cook einige Schildkröten auf einem Riff in der Nähe des Eilands sah, verzeichnete er Vatoa in seinen Seekarten als Schildkröten-Insel.
Die Insel hat für diese Region der Südsee, durch das häufige Auftreten von Passat-Winden, relativ kaltes Wetter.
Am höchsten Punkt von Vatoa finden sich Überreste alter Befestigungsanlagen.","Vatoa ist eine Insel im äußersten Südosten der zu Fidschi gehörenden Lau-Inseln. Die Insel ist rund 4 km lang, bis zu 1,5 km breit und stellt die zentrale, bis 67 m hohe Insel des gleichnamigen Atolls dar. Vatoa hat rund 300 Bewohner und stellt somit nach Ono-i-Lau die zweitsüdlichste, bewohnte Landmasse Fidschis dar. Die gesamte Insel besteht aus Kalkstein des Miozäns. Nur wenige Kilometer südwestlich befindet sich das ringförmige Korallenriff Vuata Vatoa.
Vatoa ist die einzige Insel Fidschis, die jemals von James Cook angefahren wurde. Als Cook das Eiland am zweiten Juli 1774 entdeckte, wurde er von einigen Einheimischen empfangen, mit denen er Waren tauschte. Da Cook einige Schildkröten auf einem Riff in der Nähe des Eilands sah, verzeichnete er Vatoa in seinen Seekarten als Schildkröten-Insel.
Die Insel hat für diese Region der Südsee, durch das häufige Auftreten von Passat-Winden, relativ kaltes Wetter.
Am höchsten Punkt von Vatoa finden sich Überreste alter Befestigungsanlagen.",14,22.90625,NASA image of Vatoa The lower edge of the image shows the northern part of Vuata Vatoa,0015.png
32,de,https://de.wikipedia.org/wiki/Brehminsel,https://upload.wikimedia.org/wikipedia/commons/a/ae/Brehminsel.JPG,Brehminsel,,Brehminsel,,"eigene Aufnahme, Mai 2006",Südliches Ende der Brehminsel von der Gustav-Heinemann-Brücke gesehen,image/jpeg,667,889,True,True,False,Die Brehminsel ist eine knapp acht Hektar große Insel im Flusslauf der Ruhr im Essener Stadtteil Werden.,Die Brehminsel ist eine knapp acht Hektar große Insel im Flusslauf der Ruhr im Essener Stadtteil Werden.,8,21.765625,South end of Brehm Island as seen from the Gustav-Heinemann Bridge,0016.png
35,de,https://de.wikipedia.org/wiki/Autobahndreieck_Kassel-S%C3%BCd,https://upload.wikimedia.org/wikipedia/commons/6/68/A_7_Autobahndreieck_Kassel-S%C3%BCd%2C_2014.JPG,Autobahndreieck Kassel-Süd,,Autobahndreieck Kassel-Süd,,"English: A sign gantry straddling the northern approach of Bundesautobahn 7 to the Autobahndreieck Kassel-Süd, Hesse, Germany",Die A7 am AD Kassel-Süd in Richtung Würzburg,image/jpeg,1423,2135,True,True,False,Das Autobahndreieck Kassel-Süd ist ein Autobahndreieck in Hessen bei Kassel. Es verbindet die Bundesautobahn 7 mit der Bundesautobahn 44.,"Das Autobahndreieck Kassel-Süd (Abkürzung: AD Kassel-Süd; Kurzform: Dreieck Kassel-Süd, bis 2003 Kasseler Kreuz) ist ein Autobahndreieck in Hessen bei Kassel. Es verbindet die Bundesautobahn 7 (Flensburg — Hannover — Füssen; E 45) mit der Bundesautobahn 44 (Aachen — Kassel; E 331).",8,22.234375,The A7 on the AD Kassel south towards Würzburg,0017.png
39,de,https://de.wikipedia.org/wiki/Welterbe_in_Bosnien_und_Herzegowina,https://upload.wikimedia.org/wikipedia/commons/f/f6/Rapsodija_u_zelenom%2C_Prasuma_Janj.jpg,Welterbe in Bosnien und Herzegowina,Tentativliste,Welterbe in Bosnien und Herzegowina / Tentativliste,,Српски / srpski: SPR001 Строги природни резерват „Прашума Јањ,Buchenurwälder und Alte Buchenwälder der Karpaten und anderer Regionen Europas (Erweiterung),image/jpeg,2600,3760,False,False,False,"Zum Welterbe in Bosnien und Herzegowina gehören drei UNESCO-Welterbestätten, alles Stätten des Weltkulturerbes. Bosnien und Herzegowina ist der Welterbekonvention 1993 beigetreten, die erste Welterbestätte wurde 2005 in die Welterbeliste aufgenommen. Die bislang letzte Welterbestätte wurde 2016 eingetragen.","In der Tentativliste sind die Stätten eingetragen, die für eine Nominierung zur Aufnahme in die Welterbeliste vorgesehen sind.
Mit Stand 2019 sind elf Stätten in der Tentativliste von Bosnien und Herzegowina eingetragen, die letzte Eintragung erfolgte 2019.
Die folgende Tabelle listet die Stätten in chronologischer Reihenfolge nach dem Jahr ihrer Aufnahme in die Tentativliste.
 Karte mit allen Koordinaten aktueller Welterbekandidaten: OSM   oder
 Karte mit allen Koordinaten aktueller Welterbekandidaten: OSM",11,20.21875,Alpine forests and old-growth alpine forests of the Carpathians and other regions of Europe (enlargement),0018.png
44,de,https://de.wikipedia.org/wiki/Dascyllus_abudafur,https://upload.wikimedia.org/wikipedia/commons/c/c2/Dascyllus_aruanus_R%C3%A9union.jpg,Dascyllus abudafur,,Dascyllus abudafur,,"Français&#160;: Un banc de demoiselles à trois bandes noires (ou demoiselles à queue blanche, Dascyllus aruanus) à la Réunion.",Dascyllus abudafur bei Réunion. In der Mitte ein Picasso-Drückerfisch.,image/jpeg,839,1200,True,False,False,"Dascyllus abudafur ist eine Art aus der Familie der Riffbarsche. Sie kommt in Lagunen und küstennahen Korallenriffen im Roten Meer und im tropischen Indischen Ozean bis zum östlichen Rand des Sundaschelf vor. Die Art wurde erst im Dezember 2014 vom Dreibinden-Preußenfisch abgetrennt. Dieser ist jetzt auf den tropischen Pazifik beschränkt. Verbreitungsgrenze der beiden Arten ist die Lombokstraße. Das Art-Epitheton abudafur stammt vom schwedisch/finnischen Naturkundler Peter Forsskål, der 1775 einen im Roten Meer bei Dschidda zwischen Korallen gefangenen Fisch als Chaetodon abu dafur bezeichnete und die Ähnlichkeit mit Aruani bemerkte.","Dascyllus abudafur ist eine Art aus der Familie der Riffbarsche (Pomacentridae). Sie kommt in Lagunen und küstennahen Korallenriffen im Roten Meer und im tropischen Indischen Ozean bis zum östlichen Rand des Sundaschelf vor. Die Art wurde erst im Dezember 2014 vom Dreibinden-Preußenfisch (Dascyllus aruanus) abgetrennt. Dieser ist jetzt auf den tropischen Pazifik beschränkt. Verbreitungsgrenze der beiden Arten ist die Lombokstraße. Das Art-Epitheton abudafur stammt vom schwedisch/finnischen Naturkundler Peter Forsskål, der 1775 einen im Roten Meer bei Dschidda zwischen Korallen gefangenen Fisch als Chaetodon abu dafur bezeichnete und die Ähnlichkeit mit Aruani (Linnaeus) bemerkte.",9,23.640625,"The cyllus abudafur at Réunion, in the middle a Picasso fish.",0019.png
31,de,https://de.wikipedia.org/wiki/IC_5370,https://upload.wikimedia.org/wikipedia/commons/7/77/IC5370_-_SDSS_DR14.jpg,IC 5370,,IC 5370,,"Color mappingThe sky image is obtained by Sloan Digital Sky Survey, DR14 with SciServer. Angle of view: 4' × 4' (0.3"" per pixel), north is up. Details on the image processing pipeline: https://www.sdss.org/dr14/imaging/jpg-images-on-skyserver/",IC 5370 mit LEDA 2009332 (u) & LEDA 2009149 (u.r)[1],image/jpeg,800,800,True,False,False,"IC 5370 ist eine Linsenförmige Galaxie vom Hubble-Typ S0/a im Sternbild Andromeda am Nordsternhimmel. Sie ist schätzungsweise 472 Millionen Lichtjahre von der Milchstraße entfernt und hat einen Durchmesser von etwa 110.000 Lichtjahren.
Im selben Himmelsareal befinden sich u. a. die Galaxien IC 5371, IC 5372, IC 5373.
Das Objekt wurde am 9. November 1899 von Stéphane Javelle entdeckt.","IC 5370 ist eine Linsenförmige Galaxie vom Hubble-Typ S0/a im Sternbild Andromeda am Nordsternhimmel. Sie ist schätzungsweise 472 Millionen Lichtjahre von der Milchstraße entfernt und hat einen Durchmesser von etwa 110.000 Lichtjahren.
Im selben Himmelsareal befinden sich u. a. die Galaxien IC 5371, IC 5372, IC 5373.
Das Objekt wurde am 9. November 1899 von Stéphane Javelle entdeckt.",10,28.421875,IC 5370 with LEDA 2009332 (u) and LEDA 2009149 (u.r) [1],0020.png
9,en,https://en.wikipedia.org/wiki/List_of_Pennsylvania_state_parks,https://upload.wikimedia.org/wikipedia/commons/a/aa/Warriors_Path_State_Park.jpg,List of Pennsylvania state parks,Current parks,List of Pennsylvania state parks / Current parks,,Warriors Path State Park,A path through a green forest with many shrubs,image/jpeg,2448,3264,False,True,False,"There are 121 state parks in the U.S. state of Pennsylvania, as of 2016. The Pennsylvania Bureau of State Parks, a division of the Pennsylvania Department of Conservation and Natural Resources, is the governing body for all these parks, and directly operates 113 of them. The remaining eight are operated in cooperation with other public and private organizations.
The first Pennsylvania state park, at Valley Forge, opened in 1893 and was given to the National Park Service for America's bicentennial in 1976. There are a total of seventeen former Pennsylvania state parks: four former parks have been transferred to the NPS, four to the Pennsylvania Historical Museum Commission, two to the U.S. Army Corps of Engineers, one to both the Corps and the Pennsylvania Game Commission, five to the Pennsylvania Bureau of Forestry, and one has ceased to exist. Nine current and two former state parks have had major name changes or have been known under alternate names.
The list gives an overview of Pennsylvania state parks and a brief history of their development since the first park opened in 1893.",,9,20.53125,A path through a green forest with many shrubs,0021.png
13,en,"https://en.wikipedia.org/wiki/Casper,_Wyoming",https://upload.wikimedia.org/wikipedia/commons/8/8b/Casperskyline.jpg,"Casper, Wyoming",,"Casper, Wyoming","Overview of downtown, looking south toward Casper Mountain, with North Platte River in foreground",English: Improved skyline image of Casper Wyoming,"Overview of downtown, looking south toward Casper Mountain, with North Platte River in foreground",image/jpeg,1200,800,True,True,True,"Casper is a city in and the county seat of Natrona County, Wyoming, United States. Casper is the second largest city in the state, according to the 2020 U.S. Census, with a population of 55,293. Only Cheyenne, the state capital, is larger. Casper is nicknamed ""The Oil City"" and has a long history of oil boomtown and cowboy culture, dating back to the development of the nearby Salt Creek Oil Field. In 2010, Casper was named the highest-ranked family-friendly small city in the West, and ranked eighth overall in the nation in Forbes magazine's list of ""the best small cities to raise a family"".
Casper is located in east-central Wyoming at the foot of Casper Mountain, the north end of the Laramie Mountain Range, and along the North Platte River.","Casper is a city in and the county seat of Natrona County, Wyoming, United States. Casper is the second largest city in the state, according to the 2020 U.S. Census, with a population of 55,293. Only Cheyenne, the state capital, is larger. Casper is nicknamed ""The Oil City"" and has a long history of oil boomtown and cowboy culture, dating back to the development of the nearby Salt Creek Oil Field. In 2010, Casper was named the highest-ranked family-friendly small city in the West, and ranked eighth overall in the nation in Forbes magazine's list of ""the best small cities to raise a family"".
Casper is located in east-central Wyoming at the foot of Casper Mountain, the north end of the Laramie Mountain Range, and along the North Platte River.",14,31.5,"Overview of downtown, looking south toward Casper Mountain, with North Platte River in foreground",0022.png
1,en,https://en.wikipedia.org/wiki/Rockwell_B-1_Lancer,https://upload.wikimedia.org/wikipedia/commons/6/6e/B-1_Lancer_Night.jpg,Rockwell B-1 Lancer,Operators,Rockwell B-1 Lancer / Operators,"A 28th Bomb Wing B-1B on the ramp in the early morning at Ellsworth Air Force Base, South Dakota","AWAITING TAKEOFF A 28th Bomb Wing B-1B Lancer sits on the ramp in the early morning at Ellsworth Air Force Base, S.D., Aug. 30, waiting to taxi. The aircraft was taking off to conduct the first test launch of a joint air-to-surface standoff missile. (/)",Front view of B-1 parked on ramp at night. Nearby yellow flood lights illuminate the area. In the background are buildings,image/jpeg,1040,1936,False,True,True,"The Rockwell B-1 Lancer is a supersonic variable-sweep wing, heavy bomber used by the United States Air Force. It is commonly called the ""Bone"". It is one of three strategic bombers in the U.S. Air Force fleet as of 2020, the other two being the B-2 Spirit and the B-52 Stratofortress.
The B-1 was first envisioned in the 1960s as a platform that would combine the Mach 2 speed of the B-58 Hustler with the range and payload of the B-52, and was meant to ultimately replace both bombers. After a long series of studies, Rockwell International won the design contest for what emerged as the B-1A. This version had a top speed of Mach 2.2 at high altitude and the capability of flying for long distances at Mach 0.85 at very low altitudes. The combination of the high cost of the aircraft, the introduction of the AGM-86 cruise missile that flew the same basic profile, and early work on the stealth bomber all significantly affected the need for the B-1. This led to the program being canceled in 1977, after the B-1A prototypes had been built.","The USAF had 62 B-1Bs in service as of August 2017.
 United States

 

 
United States Air Force

 

  

  
Strategic Air Command 1985–1992

  
Air Combat Command 1992–2015

  
Air Force Global Strike Command 2015–present

  
7th Bomb Wing – Dyess AFB, Texas
9th Bomb Squadron 1993–present
13th Bomb Squadron 2000–2005
28th Bomb Squadron 1994–present
337th Bomb Squadron 1993–1994
28th Bomb Wing – Ellsworth AFB, South Dakota
34th Bomb Squadron 1994–1997, 2002–present
37th Bomb Squadron 1986–present
77th Bomb Squadron 1985–95, 1997–2002
53d Test and Evaluation Group – Nellis AFB, Nevada
337th Test and Evaluation Squadron (Dyess AFB, Texas) 2004–present
57th Wing – Nellis AFB, Nevada
77th Weapons Squadron (Dyess AFB, Texas) 2003–present
96th Bomb Wing – Dyess AFB, Texas
337th Bomb Squadron 1985–1993
338th Combat Crew Training Squadron 1986–1993
4018th Combat Crew Training Squadron 1985–1986
319th Bomb Wing – Grand Forks AFB, North Dakota 1987–1994
46th Bomb Squadron
366th Wing – Mountain Home AFB, Idaho 1997–2002
34th Bomb Squadron
384th Bomb Wing – McConnell AFB, Kansas 1987–1994
28th Bomb Squadron

  
Air National Guard
116th Bomb Wing – Robins AFB, Georgia 1996–2002
128th Bomb Squadron
184th Bomb Wing – McConnell AFB, Kansas 1994–2002
127th Bomb Squadron

  
Air Force Flight Test Center – Edwards AFB, California
412th Operations Group 1989–1992
410th Flight Test Squadron
412th Test Wing 1992–present
419th Flight Test Squadron
6510th Test Wing 1974–1989
6519th Flight Test Squadron",21,33.125,Front view of B-1 parked on ramp at night. Nearby yellow flood lights illuminate the area. In the background are buildings,0023.png
22,en,https://en.wikipedia.org/wiki/List_of_GM-EMD_locomotives,https://upload.wikimedia.org/wikipedia/commons/7/71/DGVR40_Staunton_WJGrimes.JPG,List of GM-EMD locomotives,Four-axle roadswitchers or General Purpose Locomotives (GP),List of GM-EMD locomotives / Four-axle roadswitchers or General Purpose Locomotives (GP),,"An EMD GP9 equipped with dynamic brakes on the Shenandoah Valley Railroad in Staunton, VA.","DVGR#40, a GP9 owned by the Shenandoah Valley RR",image/jpeg,727,1000,False,True,True,"The following is a list of locomotives produced by the Electro-Motive Corporation, and its successors General Motors Electro-Motive Division and Electro-Motive Diesel.",,9,39.59375,"DVGR#40, a GP9 owned by the Shenandoah Valley RR",0024.png
5,en,https://en.wikipedia.org/wiki/Sorin_Hall_(University_of_Notre_Dame),https://upload.wikimedia.org/wikipedia/commons/8/86/NotreDameLargeMap.png,Sorin Hall (University of Notre Dame),,Sorin Hall (University of Notre Dame),,English: NotreDameLargeMap,"Sorin Hall (University of Notre Dame) is located in Notre Dame, Indiana",image/png,718,1011,True,True,True,"Sorin Hall, also known as Sorin College, is the oldest of the 31 Residence Halls on the campus of the University of Notre Dame and one of the 16 male dorms. Sorin is located directly north of Walsh Hall and is directly south of the Basilica of the Sacred Heart. Sorin houses 143 undergraduate students. Its distinctive turret rooms on the four corners as well as its pure nobility distinguish it from all other campus buildings. Sorin Hall is, along with other buildings on the Main Quad of Notre Dame, on the National Register of Historic Places. Sorin Hall was the first Notre Dame residential hall established as such, although St. Edward's Hall is housed in an older building.","Sorin Hall, also known as Sorin College, is the oldest of the 31 Residence Halls on the campus of the University of Notre Dame and one of the 16 male dorms.  Sorin is located directly north of Walsh Hall and is directly south of the Basilica of the Sacred Heart.  Sorin houses 143 undergraduate students. Its distinctive turret rooms on the four corners as well as its pure nobility distinguish it from all other campus buildings. Sorin Hall is, along with other buildings on the Main Quad of Notre Dame, on the National Register of Historic Places. Sorin Hall was the first Notre Dame residential hall established as such, although St. Edward's Hall is housed in an older building.",12,23.3125,"Sorin Hall (University of Notre Dame) is located in Notre Dame, Indiana",0025.png
2,en,https://en.wikipedia.org/wiki/Janice_Rand,https://upload.wikimedia.org/wikipedia/commons/7/72/William_Shatner_Star_Trek.JPG,Janice Rand,Concept and development,Janice Rand / Concept and development,Roddenberry wanted Kirk and Rand to have an undercurrent of affection but never to act on it.,Photo of William Shatner as James Kirk from the television program Star Trek.,A black and white photo of a Caucasian man.,image/jpeg,1408,1036,False,True,True,"Janice Rand is a fictional character in the American science fiction television series Star Trek: The Original Series during its first season, as well as three of the Star Trek films. She is the Captain's yeoman on board the USS Enterprise, and first appeared in the episode ""The Man Trap"". She had significant roles in the episodes ""The Enemy Within"", where she fights off an evil version of Captain James T. Kirk; ""Charlie X"" where a young man with god-like powers falls in love with her; and ""Miri"" where she is infected with a deadly disease while on an away mission and is kidnapped by jealous children.
Rand was portrayed by American actress Grace Lee Whitney, who had previously worked with Star Trek creator Gene Roddenberry in both The Lieutenant and a pilot for a show he created called Police Story. Whitney as Rand was involved in promoting Star Trek before it aired, but did not appear in the first two pilots. Roddenberry set out the role of Rand to Whitney, saying that she and Kirk were meant to have feelings for one another, but should never act on them. Part way through the first season, Whitney was released from her contract.","Gene Roddenberry's original pitch for Star Trek featured a female Captain's Yeoman named ""Colt"". She was described as ""blonde and with a shape that even a uniform could not hide."" In this first version of Star Trek, she worked as Captain Robert April's ""secretary, reporter, bookkeeper, and undoubtedly wishes she could serve him in more personal departments."" Roddenberry's description of her ended with ""She is not dumb; she is very female, disturbingly so."" This character was cast for the first pilot of the series, ""The Cage"", with Laurel Goodwin cast in that role. A similar character was created for the second pilot, ""Where No Man Has Gone Before"", this time called ""Smith"", and she was played by model Andrea Dromm.
However, during discussions with the casting director on Star Trek, Roddenberry stood up in the casting process for three women he had worked with before – Majel Barrett, Nichelle Nichols and Grace Lee Whitney. Whitney had previously appeared in Roddenberry's The Lieutenant and was then cast in his unsold pilot Police Story where she played Police Lieutenant Lily Monroe. She was available to appear in the series and was promptly cast in the role, being paid $750 per episode and being guaranteed to appear in seven episodes out of the first thirteen. The casting led to rumours that she and Roddenberry had been previously involved romantically, something she strenuously denied later saying that ""I never had a romantic relationship with Gene Roddenberry before Star Trek, during Star Trek, or after Star Trek."" She admitted that he had made numerous passes at her, but she wanted their relationship to remain professional only.
Roddenberry explained to Whitney that he wanted Rand to be Captain Kirk's confidante but never wanted them to express their affection for one another, instead he wanted it to be played as an ongoing undercurrent. In the early publicity photos, Whitney was dressed in the same manner that the women had been in the two pilots – a loose gold colored tunic and black trousers. She complained to Roddenberry about them hiding her ""dancer's legs"", so he had William Ware Theiss design a short skirt and tunic for her to wear, a uniform which was adopted by the other female characters on the series. She said the outfit was ""sensational"" and that ""it stopped traffic"". Despite the outfit being designed specifically for Whitney, Theiss was concerned and would tell her to lose weight. She was subsequently prescribed amphetamines by her doctor, for the purpose of weight loss. Whitney stated that this was the start of her addiction to them, and in order to come down off them at night, she began drinking in the evening to take away the ""edginess"".
He also developed her hair styles for the series, which Roddenberry insisted must be unique and futuristic so that the viewers could believe they were seeing the future on television. She originally appeared with straight hair in promotion photos, but this was changed to a beehive, which was so solid looking that Bob Justman joked that ""You could hit it with a sledgehammer and never make a dent."" It was created by weaving two Max Factor wigs into a mesh cone. Whitney described the application of the wig, saying ""they nailed it to my head every morning."" It was created by placing a cone on her head and then weaving the blonde hair from two separate wigs together resulting in such an unusual look that Whitney said she was unrecognizable without it. In the press, she explained that on the show, Rand would have stuck her head in a machine which would have made up her hair instantly. The wig was later stolen from the Desilu lot after Whitney was no longer on the series; it was never recovered.
When interviewed by the media at the time, Whitney expressed enthusiasm in the role and about science fiction in general. She described Rand's role on board the Enterprise as ""She's in charge of the other women aboard the space ship. She's Miss Efficiency."" She also added that the character didn't go into space ""to catch a man."" At the time, the media described Rand's position on the E",9,21.734375,A black and white photo of a Caucasian man.,0026.png
